index,seed,homeTeam,homeYear,homeFormation,homeStyle,awayTeam,awayYear,awayFormation,awayStyle,completed,steps,minute,homeGoals,awayGoals,auditStatus,goals,shots,onTarget,xg,passes,passOk,corners,fouls,yellow,red,tackles,tackleAttempts,interceptions,dribblesAttempted,dribblesCompleted,crosses,crossesOk,throughBalls,throughOk,offsides,saves,setPieceShots,setPieceGoals,openPlayGoals,penaltyGoals,directFreeKickGoals,crossedFreeKickGoals,cornerGoals,r12StatIdentityErrors,r12LegacyParityErrors,r12TransactionErrors,r12MaxFinalStep,r10MaxStationary,r10MaxOwnedStationary,p04OwnerWithoutContact,p04BoundaryClamps,invalid,outPlayer,outBall,maxBallStep,maxActiveStationary,canonicalOpenPlayGoals,canonicalPenaltyGoals,canonicalDirectFreeKickGoals,canonicalCrossedFreeKickGoals,canonicalCornerGoals
511,4916609,Itália,1978,4-3-1-2,wings,Austrália,2014,4-3-3,press,True,11712,90.25599999999179,0,0,CONSISTENT,0,11,0,1.2102152971244278,199,167,7,4,1,0,2,12,7,6,5,14,3,17,13,2,0,0,0,0,0,0,0,0,0,0,0,0.36068066666666804,0.3,0.6,0,2,0,0,0,38.41150392505006,0.13333333333333333,0,0,0,0,0
512,4924528,Iugoslávia,1954,4-5-1,park,Espanha,2026,4-2-2-2,balanced,True,11995,90.27199999999178,1,1,CONSISTENT,2,19,5,2.04441616246236,187,168,6,13,3,0,18,55,2,28,14,12,6,15,13,0,3,2,0,0,0,0,0,0,0,0,0,0.4531926666666638,0.3,0.6,0,12,0,0,7,53.42342507738887,0.13333333333333333,1,0,0,0,1
513,4932447,Alemanha,2014,3-1-4-2,wings,França,2018,4-3-2-1,tiki,True,11883,90.18399999999183,1,0,CONSISTENT,1,17,3,1.4614636281976692,193,164,2,13,2,0,23,42,8,6,0,12,6,18,15,0,2,2,0,0,0,0,0,0,0,0,0,0.40622866666666585,0.3133333333333333,0.6,0,9,0,0,7,53.41715707439642,0.19999999999999998,1,0,0,0,0
514,4940366,Tunísia,2018,4-4-2,park,Áustria,1934,4-3-1-2,wings,True,12161,90.10399999999187,2,3,CONSISTENT,5,26,7,3.4515182240040487,187,160,10,13,3,0,16,36,6,10,2,22,15,16,9,0,2,7,0,0,0,0,0,0,0,0,0,0.3871126666666686,0.3,0.6666666666666666,0,11,0,0,7,53.43376081006564,0.13333333333333333,3,0,0,0,2
515,4948285,Itália,1970,4-2-3-1,press,Senegal,2026,4-3-3,counter,True,12045,90.00799999999192,2,1,CONSISTENT,3,20,11,3.0565049537356828,181,150,11,10,2,0,15,41,12,13,9,34,15,30,21,0,8,4,0,0,0,0,0,0,0,0,0,0.42660333333333456,0.3,0.6666666666666666,0,7,0,0,0,53.425259191138935,0.13333333333333333,3,0,0,0,0
516,4956204,Iugoslávia,1962,4-2-4,tiki,México,1966,3-5-2,direct,True,11813,90.19199999999182,1,1,CONSISTENT,2,10,2,1.264809878565488,187,162,2,10,2,0,8,23,9,5,2,11,3,8,8,0,0,1,0,0,0,0,0,0,0,0,0,0.3840840000000064,0.3,0.6666666666666666,0,4,0,0,0,53.45856523971682,0.13333333333333333,2,0,0,0,0
517,4964123,Itália,1998,3-4-2-1,direct,Polônia,2002,4-3-2-1,counter,True,12093,90.00799999999192,3,2,CONSISTENT,5,23,8,3.391234685871119,197,180,4,17,4,0,19,55,5,29,14,10,2,16,14,0,3,4,2,0,0,0,0,0,0,0,0,0.4330828696789394,0.3,0.6666666666666666,0,8,0,0,7,53.45485079693949,0.13333333333333333,2,1,1,0,1
518,4972042,Argentina,2010,4-3-1-2,park,Suíça,1954,4-3-1-2,counter,True,12064,90.00799999999192,0,0,CONSISTENT,0,25,6,3.3535069709276835,192,162,15,14,1,0,16,67,13,26,20,24,5,24,18,0,6,5,0,0,0,0,0,0,0,0,0,0.4333686666666676,0.3,0.49999999999999994,0,10,0,0,0,47.03600016077056,0.13333333333333333,0,0,0,0,0
519,4979961,Japão,2002,5-4-1,counter,Colômbia,2018,5-2-3,park,True,12330,90.27999999999177,2,3,CONSISTENT,5,22,11,2.2075327860301437,180,162,11,15,2,0,7,48,0,28,16,20,7,19,16,2,6,2,0,0,0,0,0,0,0,0,0,0.41641599999999657,0.3,0.6,0,11,0,0,0,53.45381517053403,0.13333333333333333,3,0,0,0,2
520,4987880,Suíça,1994,4-5-1,wings,Paraguai,1998,4-4-2,press,True,11837,90.15199999999184,1,1,CONSISTENT,2,19,4,2.0742283377279738,196,165,4,13,3,0,18,47,8,26,10,14,7,20,15,0,2,3,0,0,0,0,0,0,0,0,0,0.37582145452101867,0.3,0.6666666666666666,0,5,0,0,0,53.446842483021975,0.13333333333333333,1,0,0,0,1
521,4995799,Alemanha,1978,4-2-4,park,Inglaterra,1982,4-3-3,wings,True,11899,90.00799999999192,2,3,CONSISTENT,5,22,7,2.4366474147891126,182,161,9,3,0,0,7,23,10,12,8,24,6,20,15,0,2,1,1,0,0,0,0,0,0,0,0,0.3915573333333343,0.3133333333333333,0.6,0,2,0,0,0,53.47658473834162,0.19999999999999998,2,0,0,0,3
522,5003718,Suíça,2006,4-5-1,direct,Argentina,2018,4-2-3-1,balanced,True,11943,90.27999999999177,0,2,CONSISTENT,2,17,2,2.184889255070077,191,166,10,11,0,0,14,43,3,25,13,16,0,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0.42849133333333606,0.3,0.3333333333333333,0,11,0,0,0,53.4119117416973,0.13333333333333333,1,0,0,0,1
523,5011637,Alemanha,1970,4-3-3,direct,Coreia do Sul,2006,5-3-2,direct,True,11786,90.15199999999184,1,1,CONSISTENT,2,17,6,2.442547783488577,186,151,5,6,1,0,11,29,8,10,8,16,3,19,14,0,4,0,0,0,0,0,0,0,0,0,0,0.4053155497019353,0.3,0.8666666666666666,0,2,0,0,7,53.40093810714646,0.13333333333333333,2,0,0,0,0
524,5019556,Senegal,2022,3-4-2-1,counter,Uruguai,2026,4-3-1-2,counter,True,12132,90.19199999999182,0,3,CONSISTENT,3,21,8,3.8641445442941875,195,171,9,17,3,0,21,65,7,26,13,15,6,11,11,0,5,3,0,0,0,0,0,0,0,0,0,0.4501640000000027,0.3,0.6666666666666666,0,9,0,0,0,53.440406836395105,0.13333333333333333,1,0,0,0,2
525,5027475,Tchecoslováquia,1934,4-1-4-1,balanced,Brasil,1978,5-4-1,wings,True,11979,90.27199999999178,2,0,CONSISTENT,2,17,7,2.45786251721451,171,144,13,9,3,0,21,51,3,24,9,30,10,22,18,0,5,4,1,0,0,0,0,0,0,0,0,0.38322501308900453,0.3,0.6666666666666666,0,4,0,0,0,53.46348718997129,0.19999999999999998,1,0,0,0,1
526,5035394,Escócia,1990,4-3-3,wings,Itália,1966,3-1-4-2,balanced,True,12287,90.2239999999918,6,0,CONSISTENT,6,25,10,4.265900311276466,187,152,18,11,1,0,10,35,12,14,9,34,10,11,6,0,4,3,0,0,0,0,0,0,0,0,0,0.35765200000000263,0.3,0.6,0,7,0,0,0,53.41707250050828,0.13333333333333333,4,0,0,0,2
527,5043313,Tchecoslováquia,1958,3-1-4-2,tiki,Arábia Saudita,2002,4-1-2-1-2,direct,True,11989,90.0399999999919,0,3,CONSISTENT,3,13,3,2.1314980758521647,195,157,8,15,0,0,16,47,14,22,10,19,3,15,10,0,0,2,0,0,0,0,0,0,0,0,0,0.3710253333333356,0.3,0.6666666666666666,0,11,0,0,0,53.44460618730524,0.13333333333333333,2,0,0,0,1
528,5051232,Suíça,2006,4-2-4,park,Senegal,2026,4-2-3-1,press,True,12078,90.09599999999188,0,3,CONSISTENT,3,20,4,2.073588146152622,195,169,10,12,4,0,11,41,7,22,10,21,8,23,17,0,1,4,0,0,0,0,0,0,0,0,0,0.3646926666666674,0.3,0.6666666666666666,0,8,0,0,0,56.939632692356724,0.13333333333333333,3,0,0,0,0
529,5059151,Alemanha,1982,4-1-4-1,park,Hungria,1962,4-2-4,counter,True,11937,90.27999999999177,1,2,CONSISTENT,3,16,6,1.5574789135034908,188,147,7,10,5,0,6,26,22,12,3,21,9,20,15,0,3,4,1,0,0,0,0,0,0,0,0,0.4521699999999991,0.3,0.6333333333333333,0,5,0,0,0,53.48290476468781,0.13333333333333333,2,0,0,0,1
530,5067070,Suíça,2014,4-1-4-1,park,Polônia,1982,5-4-1,counter,True,11879,90.00799999999192,1,1,CONSISTENT,2,27,5,2.030673053055751,188,169,6,8,2,1,11,37,3,21,14,8,2,15,11,0,3,1,0,0,0,0,0,0,0,0,0,0.36728866666667237,0.3,0.6,0,7,0,0,0,53.44492951867478,0.13333333333333333,2,0,0,0,0
531,5074989,Alemanha,1986,4-2-2-2,direct,Tunísia,1978,4-5-1,balanced,True,11964,90.00799999999192,0,0,CONSISTENT,0,23,4,3.229953080335191,186,161,12,11,2,0,8,31,4,11,5,24,8,21,17,1,4,3,0,0,0,0,0,0,0,0,0,0.42172600000000166,0.3,0.6666666666666666,0,5,0,0,0,55.02616060458345,0.13333333333333333,0,0,0,0,0
532,5082908,Itália,2010,4-4-2,press,Espanha,1998,5-4-1,wings,True,11866,90.16799999999184,2,2,CONSISTENT,4,14,6,1.4191162354827027,194,178,4,10,2,0,9,32,5,11,6,14,3,14,13,0,2,1,0,0,0,0,0,0,0,0,0,0.37059266666667195,0.3133333333333333,0.6666666666666666,0,7,0,0,0,53.426879287026274,0.19999999999999998,4,0,0,0,0
533,5090827,Argélia,2026,3-4-3,counter,Itália,1994,4-3-1-2,direct,True,12098,90.0559999999919,1,1,CONSISTENT,2,22,8,2.636527146691066,184,152,12,13,3,0,16,41,12,14,7,27,13,22,17,1,6,8,0,0,0,0,0,0,0,0,0,0.39674933333333295,0.3133333333333333,0.6666666666666666,0,8,0,0,0,53.448493635352264,0.19999999999999998,1,0,0,0,1
534,5098746,Itália,2006,4-2-3-1,counter,Inglaterra,1970,3-4-2-1,balanced,True,11889,90.19199999999182,2,1,CONSISTENT,3,15,6,1.319732512937467,195,173,3,13,2,0,12,41,2,21,13,9,3,15,11,0,3,4,0,0,0,0,0,0,0,0,0,0.39730000000000304,0.3,0.6666666666666666,0,6,0,0,0,53.445465122372156,0.13333333333333333,3,0,0,0,0
535,5106665,Bélgica,2018,4-3-3,balanced,Brasil,1998,4-2-3-1,counter,True,12136,90.29599999999176,2,1,CONSISTENT,3,28,8,3.918591731103962,177,145,13,8,1,0,10,31,8,12,9,34,15,26,19,0,5,3,0,0,0,0,0,0,0,0,0,0.4510293333333385,0.3133333333333333,0.6,0,3,0,0,0,53.47743460367652,0.19999999999999998,2,0,0,0,1
536,5114584,Suíça,1962,3-4-3,tiki,Suécia,2006,5-4-1,tiki,True,11537,90.00799999999192,0,1,CONSISTENT,1,10,3,1.4959816765857843,213,188,3,2,0,0,2,7,5,2,2,4,1,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0.362254000000002,0.3,0.3333333333333333,0,1,0,0,0,53.429656653938096,0.13333333333333333,1,0,0,0,0
537,5122503,Alemanha,2014,4-4-2,wings,Japão,2002,4-2-4,press,True,11885,90.00799999999192,2,1,CONSISTENT,3,22,4,2.457461701137026,198,157,10,4,1,0,4,24,13,12,9,17,8,19,13,3,1,5,1,0,0,0,0,0,0,0,0,0.42630276584856197,0.3,0.36666666666666664,0,1,0,0,7,53.40092741492263,0.13333333333333333,0,0,1,0,2
538,5130422,Suécia,2026,3-4-2-1,balanced,Dinamarca,2010,5-4-1,tiki,True,11634,90.00799999999192,0,0,CONSISTENT,0,7,0,0.6663293636467755,215,185,3,6,1,0,6,16,1,6,2,6,2,4,4,1,0,2,0,0,0,0,0,0,0,0,0,0.38157363948806944,0.3,0.5666666666666667,0,5,0,0,0,27.13140826244057,0.13333333333333333,0,0,0,0,0
539,5138341,França,1998,3-5-2,tiki,Itália,1982,4-5-1,press,True,11560,90.19199999999182,0,1,CONSISTENT,1,9,2,1.1029684086931875,211,187,0,5,0,0,7,21,7,11,6,5,3,17,14,0,1,1,0,0,0,0,0,0,0,0,0,0.3947719469693924,0.3,0.6333333333333333,0,3,0,0,0,53.42304098598422,0.13333333333333333,1,0,0,0,0
540,5146260,Escócia,1978,5-2-3,balanced,Polônia,2006,4-2-2-2,press,True,12002,90.31999999999175,1,1,CONSISTENT,2,26,12,3.476309971155188,182,162,9,11,2,0,11,41,4,19,13,20,9,26,22,0,10,5,0,0,0,0,0,0,0,0,0,0.3944286666666695,0.3,0.6666666666666666,0,6,0,0,7,53.416884038282156,0.13333333333333333,2,0,0,0,0
541,5154179,Dinamarca,2010,3-4-3,direct,Uruguai,2018,4-4-2,press,True,11822,90.0559999999919,2,1,CONSISTENT,3,22,10,3.201150524768349,208,174,6,4,1,0,6,16,13,3,1,18,9,19,15,0,7,3,1,0,0,0,0,0,0,0,0,0.3851066666666682,0.3,0.6666666666666666,0,2,0,0,0,53.4708274081287,0.13333333333333333,2,0,0,0,1
542,5162098,Arábia Saudita,2022,4-1-4-1,balanced,Costa Rica,2018,4-3-2-1,tiki,True,11970,90.00799999999192,2,0,CONSISTENT,2,10,2,1.3024514489269499,189,163,12,11,2,0,18,36,4,13,4,25,6,5,3,0,0,2,0,0,0,0,0,0,0,0,0,0.36555800000000266,0.3,0.6666666666666666,0,4,0,0,0,53.44292627789876,0.13333333333333333,2,0,0,0,0
543,5170017,França,1958,4-2-2-2,counter,Dinamarca,2002,4-2-4,park,True,11938,90.2319999999918,1,2,CONSISTENT,3,22,6,2.82263863569847,188,156,8,8,3,0,6,26,12,11,5,21,8,23,15,0,3,3,0,0,0,0,0,0,0,0,0,0.4250300000000016,0.3,0.6666666666666666,0,4,0,0,21,53.43242515237642,0.13333333333333333,2,0,0,0,1
544,5177936,Suécia,2002,4-2-4,direct,Itália,2006,4-1-2-1-2,tiki,True,11914,90.20799999999181,0,1,CONSISTENT,1,24,7,2.932546901662844,193,164,14,5,0,0,9,19,3,6,3,31,12,18,15,0,6,7,0,0,0,0,0,0,0,0,0,0.39903066666666975,0.3,0.6666666666666666,0,0,0,0,0,56.204851355613464,0.13333333333333333,1,0,0,0,0
545,5185855,Alemanha,1998,5-4-1,park,Brasil,1998,3-5-2,park,True,12276,90.29599999999176,1,1,CONSISTENT,2,26,8,3.1247237119130356,176,153,6,25,1,0,16,75,7,40,26,12,4,15,9,0,6,3,0,0,0,0,0,0,0,0,0,0.4327013693510738,0.3,0.6,0,21,0,0,0,53.41924939043644,0.13333333333333333,1,0,0,0,1
546,5193774,Suécia,2006,3-5-2,wings,Alemanha,1998,4-2-3-1,wings,True,12213,90.26399999999178,1,2,CONSISTENT,3,20,9,2.437626982732972,185,161,7,21,2,0,17,57,8,25,12,14,4,19,14,0,6,3,0,0,0,0,0,0,0,0,0,0.3944286666666685,0.3,0.6666666666666666,0,13,0,0,0,53.44591996404522,0.13333333333333333,3,0,0,0,0
547,5201693,Holanda,2026,4-4-2,park,França,2002,3-4-3,direct,True,11717,90.00799999999192,0,0,CONSISTENT,0,24,6,2.109742979592557,190,160,11,2,0,0,8,16,8,6,5,20,9,11,7,0,6,5,0,0,0,0,0,0,0,0,0,0.37963933333333216,0.3,0.3333333333333333,0,2,0,0,0,43.02124533571046,0.13333333333333333,0,0,0,0,0
548,5209612,Brasil,1962,3-1-4-2,wings,Austrália,2018,3-4-3,counter,True,11648,90.08799999999188,0,0,CONSISTENT,0,11,1,2.059692263998733,206,174,7,3,1,0,8,18,13,6,4,17,3,13,10,0,1,2,0,0,0,0,0,0,0,0,0,0.39263146014531153,0.3,0.3333333333333333,0,3,0,0,0,37.3385921092502,0.13333333333333333,0,0,0,0,0
549,5217531,Japão,2026,3-5-2,park,Espanha,2010,5-4-1,tiki,True,11945,90.00799999999192,1,1,CONSISTENT,2,19,4,1.5231450147479326,192,161,7,11,2,0,7,48,8,35,22,14,2,19,16,0,2,2,0,0,0,0,0,0,0,0,0,0.38282533333333596,0.3,0.5666666666666667,0,10,0,0,0,55.53403591918891,0.13333333333333333,1,0,0,0,1
550,5225450,Austrália,2022,3-5-2,park,Paraguai,2002,4-3-3,balanced,True,12025,90.27199999999178,1,3,CONSISTENT,4,16,8,2.268984186257667,197,166,11,9,3,0,17,51,12,26,15,21,6,16,14,0,4,4,0,0,0,0,0,0,0,0,0,0.38330655809830927,0.3,0.6,0,6,0,0,0,53.43920681223456,0.13333333333333333,3,0,0,0,1
551,5233369,Holanda,1990,4-5-1,wings,Alemanha,1954,5-3-2,counter,True,11851,90.29599999999176,1,1,CONSISTENT,2,17,3,2.0475496494951555,191,164,6,8,1,0,19,31,7,6,2,14,4,13,12,0,1,2,0,0,0,0,0,0,0,0,0,0.40736933333332975,0.3,0.6666666666666666,0,4,0,0,0,53.459851835204915,0.13333333333333333,1,0,0,0,1
552,5241288,Austrália,2022,4-2-4,balanced,Costa Rica,2014,4-2-2-2,wings,True,12080,90.08799999999188,0,1,CONSISTENT,1,14,4,1.4845080389806795,181,156,14,16,3,0,23,56,10,21,7,28,6,13,12,0,3,3,1,0,0,0,0,0,0,0,0,0.3659906666666687,0.3,0.6666666666666666,0,8,0,0,0,53.40009034598604,0.13333333333333333,0,0,0,0,1
553,5249207,Alemanha,2014,4-1-4-1,balanced,Dinamarca,2026,5-2-3,counter,True,11951,90.24799999999179,0,0,CONSISTENT,0,23,3,2.7222174481807544,180,160,17,5,0,0,3,25,3,16,13,33,11,21,17,1,3,4,0,0,0,0,0,0,0,0,0,0.4118140000000052,0.3133333333333333,0.6666666666666666,0,4,0,0,0,48.015582012414704,0.19999999999999998,0,0,0,0,0
554,5257126,Espanha,1950,5-4-1,park,Hungria,1954,4-5-1,tiki,True,12070,90.14399999999185,2,3,CONSISTENT,5,24,8,3.677556704717572,190,178,4,16,3,0,17,46,3,20,8,13,7,8,8,0,3,1,0,0,0,0,0,0,0,0,0,0.4243220000000003,0.3133333333333333,0.6333333333333333,0,10,0,0,0,53.48342472537535,0.19999999999999998,2,0,0,0,3
555,5265045,França,1982,4-2-2-2,balanced,Portugal,2022,4-2-4,park,True,12052,90.2319999999918,0,2,CONSISTENT,2,19,5,3.0496276668967472,192,161,13,11,2,0,9,31,7,15,4,31,11,21,16,1,3,4,0,0,0,0,0,0,0,0,0,0.4008988790259922,0.3,0.6666666666666666,0,8,0,0,0,53.44660419474132,0.13333333333333333,1,0,0,0,1
556,5272964,Espanha,1966,4-2-3-1,balanced,Tunísia,1978,3-1-4-2,direct,True,11959,90.4079999999917,1,0,CONSISTENT,1,12,3,1.6676646044826968,192,174,12,9,3,0,10,25,3,9,4,23,5,16,15,0,2,1,0,0,0,0,0,0,0,0,0,0.39989600000000114,0.3,0.6333333333333333,0,4,0,0,0,53.40071421379186,0.13333333333333333,0,0,0,0,1
557,5280883,Dinamarca,1986,4-5-1,balanced,Colômbia,1998,4-3-3,press,True,11897,90.0399999999919,1,0,CONSISTENT,1,19,2,2.7203341368101546,169,143,14,3,1,0,7,12,5,3,1,33,11,28,20,0,1,4,0,0,0,0,0,0,0,0,0,0.37779066666666894,0.3,0.6666666666666666,0,2,0,0,0,53.42338040224528,0.13333333333333333,0,0,0,0,1
558,5288802,União Soviética,1990,4-2-2-2,balanced,Tchecoslováquia,1934,5-4-1,direct,True,11880,90.09599999999188,0,0,CONSISTENT,0,14,4,1.4533871370024873,203,172,3,15,4,0,21,56,7,27,15,11,2,13,11,0,4,1,0,0,0,0,0,0,0,0,0,0.45779200000000103,0.3,0.6333333333333333,0,8,0,0,0,37.90539763047117,0.13333333333333333,0,0,0,0,0
559,5296721,França,1966,3-5-2,direct,Itália,1982,4-2-2-2,direct,True,12188,90.34399999999174,1,2,CONSISTENT,3,16,7,1.659970105497865,199,175,4,21,0,0,14,57,5,29,12,13,6,21,18,0,4,2,0,0,0,0,0,0,0,0,0,0.43380133333333476,0.3,0.6666666666666666,0,12,0,0,0,53.411117469644054,0.13333333333333333,2,0,0,0,1
560,5304640,União Soviética,1986,4-1-4-1,park,Suécia,1950,5-2-3,park,True,11871,90.12799999999186,0,1,CONSISTENT,1,22,4,1.95389231687864,195,168,8,10,2,0,12,48,6,26,20,15,5,22,14,1,3,2,0,0,0,0,0,0,0,0,0,0.3659906666666691,0.3,0.6666666666666666,0,8,0,0,7,53.40042979847743,0.13333333333333333,1,0,0,0,0
561,5312559,Alemanha,1998,3-1-4-2,wings,Gana,2010,4-3-2-1,park,True,11922,90.01599999999192,0,1,CONSISTENT,1,16,4,1.7724138532954503,209,175,10,9,4,0,14,36,14,14,7,21,5,22,15,0,3,3,0,0,0,0,0,0,0,0,0,0.39442866666666526,0.3,0.6666666666666666,0,2,0,0,0,53.43476049988569,0.13333333333333333,1,0,0,0,0
562,5320478,Marrocos,1986,4-3-2-1,park,Inglaterra,1986,4-3-3,wings,True,11730,90.38399999999172,1,1,CONSISTENT,2,12,3,1.3304676309452415,206,176,6,5,0,0,10,33,12,17,11,19,5,20,15,0,1,1,0,0,0,0,0,0,0,0,0,0.41971999999999887,0.3,0.39999999999999997,0,4,0,0,0,53.45612589194561,0.13333333333333333,2,0,0,0,0
563,5328397,Bélgica,2018,5-2-3,press,Bélgica,1990,4-3-1-2,park,True,11951,90.00799999999192,1,1,CONSISTENT,2,19,7,2.4370295137685396,188,158,5,12,2,0,17,57,11,28,18,13,6,27,20,0,5,4,0,0,0,0,0,0,0,0,0,0.4368299999999977,0.3,0.6666666666666666,0,6,0,0,0,53.408736084228465,0.13333333333333333,2,0,0,0,0
564,5336316,Marrocos,1986,4-3-3,press,Escócia,1986,3-4-2-1,press,True,11993,90.38399999999172,3,1,CONSISTENT,4,21,8,3.0336781778771766,189,152,11,5,1,0,14,28,16,6,3,20,5,22,14,1,4,2,1,0,0,0,0,0,0,0,0,0.3573766666666694,0.3,0.6666666666666666,0,3,0,0,0,53.464723860471715,0.13333333333333333,2,0,0,0,2
565,5344235,Áustria,1978,4-1-4-1,tiki,Nigéria,2014,3-1-4-2,tiki,True,11799,90.00799999999192,2,2,CONSISTENT,4,17,7,2.6584892314689137,194,166,9,3,0,0,7,13,8,2,1,19,7,11,6,0,3,2,0,0,0,0,0,0,0,0,0,0.4056386666666656,0.3,0.6,0,14,0,0,0,53.459160612697964,0.13333333333333333,1,0,0,0,3
566,5352154,Marrocos,1986,4-1-2-1-2,wings,Gana,2010,4-2-4,tiki,True,12089,90.24799999999179,1,1,CONSISTENT,2,17,3,2.2252575390901335,178,147,14,9,3,1,4,23,9,11,7,33,11,13,9,0,1,4,0,0,0,0,0,0,0,0,0,0.357376666666665,0.3,0.6666666666666666,0,1,0,0,0,53.41043350957875,0.13333333333333333,1,0,0,0,1
567,5360073,Áustria,1978,4-5-1,counter,Colômbia,2022,4-5-1,direct,True,12073,90.29599999999176,1,0,CONSISTENT,1,22,5,3.171516460384362,179,146,15,9,1,0,11,33,9,15,11,32,14,29,24,0,4,5,0,0,0,0,0,0,0,0,0,0.4056386666666686,0.3,0.6,0,4,0,0,0,53.44226360718149,0.13333333333333333,1,0,0,0,0
568,5367992,Marrocos,1998,4-2-3-1,counter,Uruguai,2026,4-5-1,park,True,11861,90.25599999999179,1,1,CONSISTENT,2,16,6,1.3855013948870756,196,167,0,15,2,0,12,73,8,49,26,10,5,20,16,0,4,2,0,0,0,0,0,0,0,0,0,0.3796442707230816,0.3,0.6666666666666666,0,9,0,0,0,53.43914482222853,0.13333333333333333,2,0,0,0,0
569,5375911,Inglaterra,2006,4-3-1-2,balanced,EUA,2006,4-2-2-2,press,True,12030,90.21599999999181,1,1,CONSISTENT,2,27,6,2.7500441795194415,196,169,5,13,1,0,9,36,9,15,7,9,4,22,16,1,4,2,0,0,0,0,0,0,0,0,0,0.389346130860073,0.3133333333333333,0.6,0,7,0,0,0,53.418120917596,0.19999999999999998,2,0,0,0,0
570,5383830,Espanha,1986,5-4-1,direct,Chile,1982,5-3-2,press,True,11988,90.15999999999184,1,0,CONSISTENT,1,19,5,1.6968141415626143,189,159,8,11,2,0,15,41,9,16,11,15,4,27,20,3,4,3,0,0,0,0,0,0,0,0,0,0.4118140000000023,0.3,0.6333333333333333,0,7,0,0,0,53.42955376013327,0.13333333333333333,0,0,0,0,1
571,5391749,Inglaterra,2010,5-2-3,park,Alemanha,1958,4-3-3,counter,True,11911,90.15199999999184,3,0,CONSISTENT,3,20,6,3.814940331872254,175,150,13,3,0,0,8,19,5,12,3,32,10,22,15,2,3,5,1,0,0,0,0,0,0,0,0,0.36972733333333624,0.3,0.6,0,1,0,0,7,53.461446171996144,0.13333333333333333,1,1,0,0,1
572,5399668,Espanha,2002,4-3-2-1,wings,Peru,1982,4-3-2-1,wings,True,12142,90.16799999999184,1,1,CONSISTENT,2,24,10,2.976440043695148,196,171,11,13,2,0,16,37,9,11,5,20,8,9,9,3,8,4,0,0,0,0,0,0,0,0,0,0.3573766666666705,0.3,0.6666666666666666,0,5,0,0,0,53.439499100789014,0.13333333333333333,1,0,0,0,1
573,5407587,Inglaterra,2026,4-4-2,park,Coreia do Sul,2022,4-2-3-1,balanced,True,12159,90.16799999999184,2,0,CONSISTENT,2,23,4,2.102723436626132,176,150,17,12,1,0,10,32,7,12,7,30,11,23,18,0,2,7,1,0,0,0,0,0,0,0,0,0.44945600000000074,0.3,0.6666666666666666,0,7,0,0,0,53.44543343441278,0.13333333333333333,1,0,0,0,1
574,5415506,Espanha,1998,4-5-1,counter,Argélia,1986,4-4-2,park,True,11904,90.00799999999192,0,3,CONSISTENT,3,21,10,1.6523869106655904,206,170,5,15,5,1,12,55,10,29,19,10,3,18,14,0,7,3,0,0,0,0,0,0,0,0,0,0.3805046666666674,0.3,0.6,0,6,0,0,7,53.42487720434957,0.13333333333333333,1,0,0,0,2
575,5423425,Inglaterra,2022,4-1-2-1-2,balanced,Inglaterra,2010,4-3-1-2,wings,True,12223,90.07999999999188,2,1,CONSISTENT,3,23,8,2.449106888588039,191,159,11,21,2,0,14,56,11,22,13,19,6,14,6,1,5,5,0,0,0,0,0,0,0,0,0,0.40032866666666345,0.3133333333333333,0.6666666666666666,0,11,0,0,0,53.41560100139738,0.19999999999999998,1,0,0,0,2
576,5431344,Espanha,1998,4-3-1-2,balanced,Holanda,2006,4-3-1-2,counter,True,12062,90.28799999999177,2,1,CONSISTENT,3,19,4,1.510207241292744,191,167,4,16,6,0,22,73,7,38,24,13,5,17,13,0,1,2,1,0,0,0,0,0,0,0,0,0.3924226666666689,0.3,0.6666666666666666,0,11,0,0,0,53.46873080675798,0.13333333333333333,1,0,0,0,2
577,5439263,Peru,1978,5-3-2,balanced,Suécia,1978,4-2-2-2,press,True,11691,90.35999999999173,2,0,CONSISTENT,2,11,5,1.3824205473017708,201,179,2,7,1,0,3,24,4,11,7,11,4,12,9,0,3,1,0,0,0,0,0,0,0,0,0,0.39214733333333307,0.3,0.6666666666666666,0,2,0,0,0,53.410082749698574,0.13333333333333333,1,0,0,0,1
578,5447182,Austrália,2022,4-2-2-2,press,Marrocos,2018,4-3-1-2,tiki,True,11748,90.00799999999192,0,1,CONSISTENT,1,14,3,1.2446762722998492,197,160,7,8,0,0,6,21,10,9,6,9,2,13,12,0,2,1,0,0,0,0,0,0,0,0,0,0.37357407838035683,0.3,0.6666666666666666,0,4,0,0,0,53.41982248369107,0.13333333333333333,0,0,0,0,1
579,5455101,Holanda,2026,4-4-2,direct,Dinamarca,2026,5-2-3,balanced,True,12137,90.11999999999186,2,2,CONSISTENT,4,17,10,3.2980945223212155,178,151,11,14,2,0,10,38,9,15,7,26,7,21,13,0,6,2,1,0,0,0,0,0,0,0,0,0.38093733333333535,0.3,0.6666666666666666,0,9,0,0,0,53.477544807342774,0.13333333333333333,2,1,0,0,1
